STORE_TYPE,ZIP4,ZIP_CODE,RECORD_ID,STATE,LONGITUDE,STORE_STREET_ADDRESS,INCENTIVE_PROGRAM,Y,ADDITONAL_ADDRESS,CITY,STORE_NAME,LATITUDE,Ï»¿X,OBJECTID,GRANTEE_NAME,COUNTY
Convenience Store,3456,77064,1602537.0,TX,-95.543015,8055 N SAM HOUSTON PKWY W,,3494464.09500527,Ste A,HOUSTON,Checkout #32,29.929291,-10635799.7786541,230369,,HARRIS
Convenience Store,1314,77038,1533763.0,TX,-95.432991,1111 N SAM HOUSTON PKWY W,,3495475.15905522,,HOUSTON,Swift Ella,29.937162,-10623551.9629991,230550,,HARRIS
Supermarket,2546,77029,838029.0,TX,-95.245674,10341 PALESTINE ST,,3473597.44176481,,HOUSTON,El Ahorro Supermarket 6,29.766708,-10602699.9299421,230653,,HARRIS
Convenience Store,9526,77523,1533800.0,TX,-94.91288,5490 N HIGHWAY 146,,3474943.39393044,,BAYTOWN,Oasis Market Place,29.777203,-10565653.4713231,230672,,HARRIS
Convenience Store,2453,77072,1634193.0,TX,-95.587456,11831 BELLAIRE BLVD,,3465474.961211,,HOUSTON,Bellaire Shell,29.70335,-10640746.9281444,230694,,HARRIS
Convenience Store,1530,77076,1140795.0,TX,-95.397415,203 E LITTLE YORK RD,,3486850.34835104,,HOUSTON,Express Fuel,29.869999,-10619591.6607946,230709,,HARRIS
Convenience Store,6654,77083,1533926.0,TX,-95.622818,13600 BEECHNUT ST,,3463642.28556898,,HOUSTON,Texas Forever Beechnut,29.689049,-10644683.4079779,230748,,HARRIS
Convenience Store,2103,77014,1534081.0,TX,-95.486603,12669 VETERANS MEMORIAL DR,,3499884.77546177,,HOUSTON,Quick Mart,29.971483,-10629520.0235395,230828,,HARRIS
Other,1011,77064,1533493.0,TX,-95.545357,17689 STATE HIGHWAY 249,,3498186.0686794,,HOUSTON,Sangam Supermarket,29.958263,-10636060.4889015,230976,,HARRIS
Convenience Store,8404,77064,1533559.0,TX,-95.52433,8110 FAIRBANKS N HOUSTON RD,,3490486.12666118,,HOUSTON,Fuel Depot #35,29.898317,-10633719.7739686,230996,,HARRIS
Convenience Store,3356,77521,1569576.0,TX,-94.964516,4349 N MAIN ST,,3473859.95228357,,BAYTOWN,Dj Main Food Mart,29.768755,-10571401.5645497,231039,,HARRIS
Super Store,    ,77036,1264708.0,TX,-95.55442,9889 BELLAIRE BLVD,,3465631.44466292,Bldg B,HOUSTON,Gw Supermarket Of Houston,29.704571,-10637069.3774466,231273,,HARRIS
Convenience Store,3301,77503,1208323.0,TX,-95.163223,3401 RED BLUFF RD,,3463621.2704532,,PASADENA,Speedy Mart,29.688885,-10593521.5266067,231298,,HARRIS
Other,5350,77598,1534301.0,TX,-95.118095,17926 HIGHWAY 3,,3444123.62447382,Ste 105,WEBSTER,Vishala Grocery #5,29.536612,-10588497.9006262,231353,,HARRIS
Convenience Store,1206,77067,1534348.0,TX,-95.451653,2116 SPEARS RD,,3499066.87519139,,HOUSTON,Sunrise Mart,29.965118,-10625629.4073362,231365,,HARRIS
Convenience Store,4901,77081,1534362.0,TX,-95.492149,6229 BELLAIRE BLVD,,3465695.26892662,,HOUSTON,Izzi Market #2,29.705069,-10630137.4014354,231366,,HARRIS
Convenience Store,3221,77028,922415.0,TX,-95.284058,6902 N WAYSIDE DR,,3481082.69961674,,HOUSTON,Ks Supermarket,29.82506,-10606972.8172767,231550,,HARRIS
Convenience Store,5842,77084,1253830.0,TX,-95.720345,2850 FRY RD,,3479013.78583596,,HOUSTON,1 Stop no.3,29.808935,-10655540.0639565,231638,,HARRIS
Convenience Store,3211,77009,1564831.0,TX,-95.371704,102 CAVALCADE ST,,3478427.49389209,,HOUSTON,Star Stop 68,29.804365,-10616729.5253668,231668,,HARRIS
Convenience Store,1240,77009,1564719.0,TX,-95.38221,1302 NORTH LOOP,,3479590.610357,,HOUSTON,Star Stop 11,29.813431,-10617899.0479371,231677,,HARRIS
Convenience Store,4622,77006,1564718.0,TX,-95.391609,1010 W ALABAMA ST,,3470041.57455677,,HOUSTON,Star Stop 9,29.738976,-10618945.3398311,231700,,HARRIS
Convenience Store,3569,77379,1564891.0,TX,-95.504501,20424 KUYKENDAHL RD,,3512339.52813691,,SPRING,Star Stop 98,30.068357,-10631512.4197857,231716,,HARRIS
Grocery Store,1415,77023,1292838.0,TX,-95.326736,4953 POLK ST,,3469687.86238764,,HOUSTON,Matamoros Meat Market 2,29.736217,-10611723.7105048,231870,,HARRIS
Grocery Store,6412,77036,1124854.0,TX,-95.555283,9908 BEECHNUT ST,,3463675.47414485,Ste E,HOUSTON,Teloloapan Meat Market #9 ,29.689308,-10637165.4461672,231983,,HARRIS
Convenience Store,3101,77081,1635717.0,TX,-95.49382,6459 HILLCROFT ST,,3466681.63754896,,HOUSTON,Mi Paiz Market,29.712765,-10630323.4163045,232079,,HARRIS
Convenience Store,8800,77041,1649395.0,TX,-95.54493,4310 GESSNER RD,,3482046.25374646,,HOUSTON,BZ Mart-3,29.832569,-10636012.955479,232080,,HARRIS
Convenience Store,1812,77055,1649376.0,TX,-95.475105,7230 LONG POINT RD,,3478273.42030098,,HOUSTON,BZ Mart-2 ,29.803164,-10628240.0720343,232086,,HARRIS
Convenience Store,5601,77070,1641507.0,TX,-95.547394,8015 FM 1960 RD W,,3498371.34780493,,HOUSTON,Zoom Mart #5,29.959705,-10636287.2467043,232099,,HARRIS
Other,2404,77089,1132279.0,TX,-95.22747,10602 FUQUA ST,,3453632.20691797,,HOUSTON,Sunrise Super Stop NO,29.610901,-10600673.4699317,232117,,HARRIS
Convenience Store,2817,77029,977767.0,TX,-95.23365,1601 HOLLAND ST,,3473088.72267787,,HOUSTON,Holland Food Market,29.762741,-10601361.4243848,232121,,HARRIS
Convenience Store,3000,77598,1157054.0,TX,-95.161995,17420 FIFE LN,,3442817.47510143,,WEBSTER,Mary's Food Mart,29.526403,-10593384.826272,232484,,HARRIS
Convenience Store,3616,77093,990235.0,TX,-95.331078,3810 LITTLE YORK RD,,3486891.17097959,,HOUSTON,Star Stop 26,29.870317,-10612207.0597338,232510,,HARRIS
Convenience Store,4427,77011,1535493.0,TX,-95.311111,6503 HARRISBURG BLVD,,3470033.49765712,,HOUSTON,Express Mart,29.738913,-10609984.3434612,233046,,HARRIS
Convenience Store,3758,77067,1535537.0,TX,-95.464569,11232 VETERANS MEMORIAL DR,,3496480.26502756,,HOUSTON,Hondutienda MARKET,29.944986,-10627067.2098793,233072,,HARRIS
Discount Retail,    ,77447,1535589.0,TX,-95.798317,18150 BECKER ROAD,,3508613.68046536,,HOCKLEY,Dollar General 23576,30.039387,-10664219.8672926,233094,,HARRIS
Convenience Store,2806,77025,1625231.0,TX,-95.414352,7901 MAIN ST,,3464270.44833924,,HOUSTON,Brake Time 101022,29.693951,-10621477.0790102,233164,,HARRIS
Convenience Store,4605,77065,1535315.0,TX,-95.585182,8223 JONES RD,,3489939.49991766,Ste 101,JERSEY VILLAGE,Polar Express 4,29.89406,-10640493.7876224,233227,,HARRIS
Grocery Store,    ,77075,818833.0,TX,-95.239159,9855 FUQUA ST,,3453729.64694662,Ste A,HOUSTON,Supermercado Monterrey,29.611662,-10601974.6834596,233243,,HARRIS
Specialty Store,5739,77083,1535367.0,TX,-95.642426,8145 HIGHWAY 6 S,,3463972.76558909,Ste 108B,HOUSTON,Desh 2 Bdesh,29.691628,-10646866.1605533,233247,,HARRIS
Grocery Store,1714,77099,1215128.0,TX,-95.572517,10950 BISSONNET ST,,3461771.43391846,Ste A210,HOUSTON,Tienda Goascoran,29.674448,-10639083.9262715,233324,,HARRIS
Grocery Store,4417,77022,1534945.0,TX,-95.372009,241 E CROSSTIMBERS ST,,3481561.70875333,,HOUSTON,Pulperia La Hondurena 504 #2,29.828793,-10616763.4778115,233664,,HARRIS
Convenience Store,9514,77064,1190049.0,TX,-95.556473,8925 FALLBROOK DR,,3493816.08495083,Ste 200,HOUSTON,Los Burritos Meat Market & Taqueria 2,29.924246,-10637297.9163612,233732,,HARRIS
Convenience Store,1495,77023,1273684.0,TX,-95.320358,5304 POLK ST,,3469443.89768488,,HOUSTON,Fast Stop,29.734314,-10611013.7147925,233813,,HARRIS
Discount Retail,2206,77072,829504.0,TX,-95.603119,12518 BELLAIRE BLVD,,3465514.81881384,,HOUSTON,Family Dollar Store 3777,29.703661,-10642490.5253287,234035,,HARRIS
Convenience Store,1406,77037,1604478.0,TX,-95.399719,10110 AIRLINE DR,,3491077.72201404,,HOUSTON,Airline Foodmart,29.902924,-10619848.1409014,234045,,HARRIS
Supermarket,2305,77093,838230.0,TX,-95.354752,11132 ALDINE WESTFIELD RD,,3488027.45303097,,HOUSTON,EL AHORRO SUPERMARKET 7,29.879168,-10614842.4373589,234086,,HARRIS
Convenience Store,2899,77082,1164882.0,TX,-95.591911,12289 WEST HOUSTON CENTER BLVD,,3469067.12681953,,HOUSTON,All Seasons Food Mart,29.731375,-10641242.8564759,234100,,HARRIS
Convenience Store,1781,77038,1017062.0,TX,-95.449127,10301 VETERANS MEMORIAL DR,,3493720.52390806,,HOUSTON,First Stop,29.923502,-10625348.2143025,234149,,HARRIS
Convenience Store,4717,77026,1200029.0,TX,-95.329544,4101 COLLINGSWORTH ST,,3477046.2856937,,HOUSTON,Mike's Pit Stop Food Store,29.793598,-10612036.295635,234240,,HARRIS
Convenience Store,8947,77373,983262.0,TX,-95.378532,25502 CYPRESSWOOD DR,,3512626.11759648,,SPRING,In Town Food Mart,30.070585,-10617489.6148499,234602,,HARRIS
Convenience Store,5123,77015,1266321.0,TX,-95.177994,1108 FREEPORT ST,,3474640.20573802,,HOUSTON,Magic Stop,29.774839,-10595165.8268052,234710,,HARRIS
Super Store,5808,77077,1056613.0,TX,-95.605515,12584 WESTHEIMER RD,,3469701.57993086,,HOUSTON,Fiesta Mart 79,29.736324,-10642757.2468287,234837,,HARRIS
Convenience Store,1457,77055,1178926.0,TX,-95.500763,2134 BINGLE RD,,3479486.55935474,,HOUSTON,Fuel Depot 16,29.81262,-10631096.3075291,234899,,HARRIS
Convenience Store,1002,77067,1102877.0,TX,-95.477325,12098 VETERANS MEMORIAL DR,,3498550.07660957,,HOUSTON,Goonga 2 Food Mart ,29.961096,-10628487.2013039,235013,,HARRIS
Convenience Store,2824,77099,1298522.0,TX,-95.569069,10606 S WILCREST DR,,3460803.24899039,,HOUSTON,Tx Food,29.666891,-10638700.0966672,235076,,HARRIS
Convenience Store,4200,77015,1266224.0,TX,-95.178139,727 FREEPORT ST,,3475693.5717925,Ste 8,HOUSTON,Victoria Food Mart,29.783052,-10595181.9681314,235122,,HARRIS
Convenience Store,3012,77055,1263285.0,TX,-95.505775,8763 LONG POINT RD,,3478252.12467953,,HOUSTON,La Costena Meat Market 2 Inc.,29.802998,-10631654.240817,235175,,HARRIS
Convenience Store,3117,77039,1283355.0,TX,-95.346466,2501 LAUDER RD,,3492376.83658697,,HOUSTON,Lauder Food Mart,29.91304,-10613920.0440582,235221,,HARRIS
Convenience Store,4816,77040,963633.0,TX,-95.499832,7250 W LITTLE YORK RD,,3486307.08600963,,HOUSTON,Best Stop,29.865767,-10630992.6690832,235223,,HARRIS
Specialty Store,5108,77020,1286766.0,TX,-95.304237,647 GAZIN ST,,3474872.59807749,,HOUSTON,Matamoros Meat Market 1 1,29.776651,-10609219.1332815,235229,,HARRIS
Convenience Store,5552,77449,1229432.0,TX,-95.708839,19410 CLAY RD,,3481875.45467959,Ste A,KATY,Texas Food Supermarket,29.831238,-10654259.2218954,235243,,HARRIS
Convenience Store,5950,77022,1211604.0,TX,-95.361275,6121 IRVINGTON BLVD,,3479729.30357232,,HOUSTON,Irvington Food Mart,29.814512,-10615568.5743973,235350,,HARRIS
Supermarket,4081,77015,994527.0,TX,-95.178246,638 FREEPORT ST,,3475920.46786481,,HOUSTON,La Michoacana Meat Market 56,29.784821,-10595193.8793169,235414,,HARRIS
Grocery Store,2559,77031,1109827.0,TX,-95.554619,10001 W BELLFORT AVE,,3458942.16037109,Ste F,HOUSTON,Super Mercado El Sol Inc,29.652363,-10637091.5300253,235427,,HARRIS
Convenience Store,6102,77536,1654569.0,TX,-95.123566,3614 CENTER ST,,3462265.86791611,,DEER PARK,Brake Time 80,29.678307,-10589106.9295604,235459,,HARRIS
Convenience Store,2014,77081,1004093.0,TX,-95.476616,5410 CHIMNEY ROCK RD,,3467949.95519822,,HOUSTON,Amigo Mart,29.72266,-10628408.2757849,235517,,HARRIS
Convenience Store,4722,77506,1174464.0,TX,-95.200844,1002 1002 PASADENA FWY,,3466540.52170724,,PASADENA,Oscar Food Mart/DBA Checkpoint #4. 101,29.711664,-10597709.4771699,235653,,HARRIS
Convenience Store,2532,77493,1048636.0,TX,-95.811493,5304 E 5TH ST,,3476574.37168233,Ste 101,KATY,Short Stop Market,29.789919,-10665686.6129033,235710,,HARRIS
Supermarket,2713,77081,997161.0,TX,-95.476563,5700 CHIMNEY ROCK RD,,3467533.62047114,,HOUSTON,La Michoacana Meat Market 55,29.719412,-10628402.3758519,235984,,HARRIS
Other,2793,77036,1137454.0,TX,-95.546677,10301 HARWIN DR,,3467227.53074972,Ste 2,HOUSTON,Golden Asian Market,29.717024,-10636207.4306294,235992,,HARRIS
Convenience Store,1067,77012,1278596.0,TX,-95.280144,111 E NAVIGATION BLVD,,3468817.02064622,,HOUSTON,Latino Food Store,29.729424,-10606537.1127898,236041,,HARRIS
Convenience Store,1333,77099,1200065.0,TX,-95.596146,12300 BISSONNET ST,,3462008.20636993,,HOUSTON,Citgo Gas Grocery,29.676296,-10641714.2945194,236042,,HARRIS
Convenience Store,2100,77018,872238.0,TX,-95.415939,4730 BRINKMAN ST,,3482293.92285141,,HOUSTON,LUCKY 7 FOOD MART,29.834499,-10621653.7430421,236098,,HARRIS
Convenience Store,2839,77080,1230070.0,TX,-95.525925,9492 KEMPWOOD DR,,3480695.06562108,,HOUSTON,Kempwood Food Mart,29.822039,-10633897.3285564,236181,,HARRIS
Grocery Store,6669,77532,1218010.0,TX,-95.063354,14045 FM 2100 RD,,3489541.83946027,Ste 170,CROSBY,Campos Guerrero Llc,29.890963,-10582404.1603807,236214,,HARRIS
Convenience Store,5511,77082,1239393.0,TX,-95.605003,3504 S DAIRY ASHFORD RD,,3468069.55137789,,HOUSTON,24 Seven 19,29.723593,-10642700.2512494,236247,,HARRIS
Grocery Store,4618,77016,1293562.0,TX,-95.318733,4902 TIDWELL RD,,3484039.29159732,,HOUSTON,In And Out Tidwell,29.848099,-10610832.82062,236260,,HARRIS
Convenience Store,1924,77015,1128772.0,TX,-95.162582,14710 STERLING GREEN BLVD,,3477848.54084793,,HOUSTON,Stop N Save,29.799852,-10593450.1708131,236477,,HARRIS
Other,6203,77081,1172125.0,TX,-95.492477,7333 HILLCROFT ST,,3464845.97075241,,HOUSTON,Droubi's Bakery & Deli Inc. ,29.698442,-10630173.9142284,236532,,HARRIS
Convenience Store,3511,77530,1586451.0,TX,-95.125137,817 SHELDON RD,,3476497.28164257,,CHANNELVIEW,Woodforest Texaco,29.789318,-10589281.8124804,236542,,HARRIS
Super Store,7418,77036,953696.0,TX,-95.535133,8002 S GESSNER RD,,3463888.57503088,,HOUSTON,La Michoacana Supermarket,29.690971,-10634922.3584277,236556,,HARRIS
Supermarket,1401,77502,978070.0,TX,-95.181931,2211 SOUTHMORE AVE,,3463985.70817425,,PASADENA,El Ahorro Supermarket #23,29.691729,-10595604.0916405,236561,,HARRIS
Convenience Store,1219,77504,1650382.0,TX,-95.172691,4646 SPENCER HWY,,3460560.34937942,,PASADENA,Rally Stop #5,29.664995,-10594575.4995456,236599,,HARRIS
Supermarket,4516,77092,820208.0,TX,-95.505463,12814 HEMPSTEAD RD,,3482258.76124666,,HOUSTON,EL AHORRO 2,29.834225,-10631619.5091358,236639,,HARRIS
Convenience Store,3108,77081,1656781.0,TX,-95.493324,6475 HILLCROFT ST,,3466584.74040125,,HOUSTON,Hillcroft Fuel,29.712009,-10630268.2018371,236666,,HARRIS
Other,2262,77099,1573251.0,TX,-95.613174,13151 BISSONNET ST,,3462530.45363391,Ste 700,HOUSTON,Viet Nam Food Market,29.680372,-10643609.8428087,236685,,HARRIS
Convenience Store,3602,77571,1286259.0,TX,-95.110596,8300 SPENCER HWY,,3460340.51380497,,LA PORTE,Rowdy's Food Mart,29.663279,-10587663.1157648,237004,,HARRIS
Convenience Store,1201,77061,1289055.0,TX,-95.276672,8235 BROADWAY ST,,3461558.11181601,,HOUSTON,Hobby Buzzy Bee,29.672783,-10606150.6115177,237088,,HARRIS
Convenience Store,3105,77065,1647238.0,TX,-95.629433,10803 HUFFMEISTER RD,,3494787.40586185,,HOUSTON,Landmark,29.931808,-10645419.7864095,237124,,HARRIS
Convenience Store,    ,77057,1154253.0,TX,-95.495255,6345 WINDSWEPT LANE,,3468378.60946305,,HOUSTON,Marathon Phillips,29.726004,-10630483.1597738,237142,,HARRIS
Convenience Store,1001,77093,1223654.0,TX,-95.35498,11967 ALDINE WESTFIELD RD,,3489034.54177809,,HOUSTON,Century Gold Market Inc.,29.887012,-10614867.8182028,237156,,HARRIS
Grocery Store,4799,77065,1309782.0,TX,-95.584961,10521 JONES RD,,3494065.90852437,Ste A,HOUSTON,Fahad Grocery & Halal Meat,29.926191,-10640469.1860149,237198,,HARRIS
Grocery Store,1507,77502,1274480.0,TX,-95.234344,1301 ALLEN GENOA RD,,3463807.2041621,,PASADENA,Flamingo 101,29.690336,-10601438.6801114,237221,,HARRIS
Convenience Store,    ,77081,1196918.0,TX,-95.476616,5600 CHIMNEY ROCK,,3467750.75888481,Suite 43,HOUSTON,The Village Store Market ,29.721106,-10628408.2757849,237239,,HARRIS
Grocery Store,1726,77009,1184275.0,TX,-95.381973,2430 AIRLINE DR,,3479073.57115859,,HOUSTON,El Rey Meat Market,29.809401,-10617872.6652178,237260,,HARRIS
Grocery Store,7617,77523,1200771.0,TX,-94.903313,7816 N HIGHWAY 146,,3478696.00457993,,BAYTOWN,Carnicerias Teloloapan 6,29.806458,-10564588.4777547,237348,,HARRIS
Convenience Store,1401,77081,1290480.0,TX,-95.490044,6103 GLENMONT DR,,3467606.68316462,,HOUSTON,Tienda Vecina Neighbor Store,29.719982,-10629903.0739073,237441,,HARRIS
Grocery Store,    ,77084,1055285.0,TX,-95.682373,18174 RIVER SAGE DR,,3484778.0648465,,HOUSTON,Afrimart Foods Logistics,29.853855,-10651313.0402521,237495,,HARRIS
Convenience Store,6137,77073,982584.0,TX,-95.407562,611 E RICHEY RD,,3503133.12143953,,HOUSTON,Richey Road Food Mart,29.996758,-10620721.2196677,237496,,HARRIS
Convenience Store,2904,77036,1100690.0,TX,-95.51989,5803 FONDREN RD,,3467276.87889335,,HOUSTON,Fondwin Shell,29.717409,-10633225.5154295,237569,,HARRIS
Convenience Store,1805,77433,1284630.0,TX,-95.675171,11911 BARKER CYPRESS RD,,3497070.85304699,,CYPRESS,Indigo Mart 1,29.949583,-10650511.3172794,237616,,HARRIS
Convenience Store,3827,77506,1208182.0,TX,-95.180939,2221 RED BLUFF RD,,3464966.81963099,,PASADENA,Checkpoint 5,29.699385,-10595493.6627056,237717,,HARRIS
Convenience Store,4306,77571,1176515.0,TX,-95.065773,10736 SPENCER HWY,,3460516.15136659,,LA PORTE,Breaktime At Fairmont Park,29.66465,-10582673.4422289,238163,,HARRIS
Convenience Store,5858,77338,1245785.0,TX,-95.242935,9241 WILL CLAYTON PKWY,,3500873.13618059,,HUMBLE,Best Stop 8,29.979174,-10602395.0258569,238259,,HARRIS
Convenience Store,1809,77075,984890.0,TX,-95.244087,9202 NATHANIEL ST,,3456928.54681272,,HOUSTON,Sunny's Food Store,29.636642,-10602523.2659102,238322,,HARRIS
Convenience Store,2302,77040,1207987.0,TX,-95.5373,7202 WINDFERN RD,,3487692.6302612,,HOUSTON,First Stop Food Store,29.87656,-10635163.5877642,238335,,HARRIS
Convenience Store,3021,77022,1180288.0,TX,-95.384262,4904 AIRLINE DR,,3482682.88849709,,HOUSTON,Best Handi Plus 14,29.83753,-10618127.4755322,238429,,HARRIS
Convenience Store,5530,77021,1262027.0,TX,-95.370941,7302 TIERWESTER ST,,3463349.23031196,,HOUSTON,Pleasant Food Mart,29.686762,-10616644.5885953,238513,,HARRIS
Convenience Store,3123,77092,1564712.0,TX,-95.488434,6625 PINEMONT DR,,3483128.84680672,,HOUSTON,Star Stop 7,29.841005,-10629723.8495271,238630,,HARRIS
Convenience Store,8523,77092,1564817.0,TX,-95.459061,1751 MANGUM RD,,3478014.28321241,,HOUSTON,Star Stop 65,29.801144,-10626454.062124,238631,,HARRIS
Supermarket,8224,77036,1245252.0,TX,-95.550621,9801 BISSONNET ST,,3461868.16672651,Ste U,HOUSTON,Southwest Farmers Market,29.675203,-10636646.4747011,238697,,HARRIS
Convenience Store,5010,77043,1567034.0,TX,-95.562012,1150 W SAM HOUSTON PKWY N,,3476619.13799109,,HOUSTON,Star Stop 126,29.790268,-10637914.5150207,238778,,HARRIS
Convenience Store,6316,77093,1180277.0,TX,-95.342918,9501 JENSEN DR,,3484093.06812931,,HOUSTON,Best Handi Stop 26,29.848518,-10613525.0825048,238828,,HARRIS
Convenience Store,2978,77032,1661385.0,TX,-95.372406,1104 N SAM HOUSTON PKWY E,,3495572.01781969,,HOUSTON,Ta Aldine,29.937916,-10616807.6716493,238897,,HARRIS
Convenience Store,5006,77502,1261850.0,TX,-95.193054,2302 STRAWBERRY RD,,3462160.93203484,,PASADENA,Strawberry Mini Mart,29.677488,-10596842.2983366,239027,,HARRIS
Convenience Store,5707,77015,1307928.0,TX,-95.205521,12811 EAST FWY,,3474247.89289115,,HOUSTON,Normandy Fuel Stop,29.77178,-10598230.1184283,239036,,HARRIS
Grocery Store,4751,77099,1669269.0,TX,-95.569901,10822 W BELLFORT AVE,,3459355.2711702,,HOUSTON,Panificadora La Michoacana,29.655588,-10638792.7144836,239044,,HARRIS
Convenience Store,2556,77031,978279.0,TX,-95.560638,10310 W BELLFORT ST,,3458993.91058,Ste A,HOUSTON,Bellfort Food Store,29.652767,-10637761.5620403,239338,,HARRIS
Convenience Store,1950,77082,1196220.0,TX,-95.63076,13630 RICHMOND AVE,,3468817.405224,Ste A,HOUSTON,West Wind Mini Market,29.729427,-10645567.5073738,239445,,HARRIS
Convenience Store,2449,77061,1163874.0,TX,-95.262939,7051 MONROE RD,,3460853.59742566,,HOUSTON,V 4 U 1,29.667284,-10604621.8609507,239601,,HARRIS
Specialty Store,5155,77429,1146006.0,TX,-95.622116,13125 LOUETTA RD,,3502933.50585233,,CYPRESS,Papa Murphy's Take N Bake Pizza TX155,29.995205,-10644605.2616953,239610,,HARRIS
Convenience Store,1561,77493,1021245.0,TX,-95.808708,2855 KATY HOCKLEY CUT OFF RD,,3479970.64103976,,KATY,Hockley Citgo Food Mart,29.816393,-10665376.5881214,239831,,HARRIS
Convenience Store,1825,77004,1563267.0,TX,-95.358871,3015 SAUER ST,,3469192.50222095,,HOUSTON,Eddy Lim Food Market,29.732353,-10615300.9623415,240083,,HARRIS
Convenience Store,5614,77015,1567141.0,TX,-95.213036,12602 EAST FWY,,3474018.97445452,,HOUSTON,Star Stop 137,29.769995,-10599066.6844016,240084,,HARRIS
Convenience Store,1906,77029,1567026.0,TX,-95.247932,10230 EAST FWY,,3474414.99951361,,HOUSTON,Star Stop 114,29.773083,-10602951.2893523,240085,,HARRIS
Convenience Store,4005,77065,1567032.0,TX,-95.617104,13250 FM 1960 RD W,,3492848.9476818,,HOUSTON,Star Stop 120,29.916716,-10644047.3284075,240086,,HARRIS
Convenience Store,1908,77029,1567163.0,TX,-95.246765,10302 EAST FWY,,3474394.86452526,,HOUSTON,Star Stop 140,29.772926,-10602821.3795066,240087,,HARRIS
Convenience Store,2908,77032,1564720.0,TX,-95.364265,1450 ALDINE BENDER RD,,3494795.75527715,,HOUSTON,Star Stop 14,29.931873,-10615901.4196748,240142,,HARRIS
Farmers and Markets,4516,77096,1562753.0,TX,-95.508377,10595 FONDREN RD,,3460780.06059145,Lot #2 (MID PLOT),HOUSTON,Grace Farm,29.66671,-10631943.894132,240144,,HARRIS
Convenience Store,3801,77060,1564874.0,TX,-95.406616,105 ALDINE BENDER RD,,3494861.6516231,,HOUSTON,Star Stop 94,29.932386,-10620615.9114294,240147,,HARRIS
Convenience Store,2043,77037,1564792.0,TX,-95.411606,9350 NORTH FWY,,3490427.44374253,,HOUSTON,Star Stop 48,29.89786,-10621171.3956884,240152,,HARRIS
Convenience Store,4611,77049,1564728.0,TX,-95.162247,15505 WALLISVILLE RD,,3479095.76620979,,HOUSTON,Star Stop 31,29.809574,-10593412.8787837,240163,,HARRIS
Convenience Store,5433,77050,1564711.0,TX,-95.30056,6001 MOUNT HOUSTON RD,,3489622.34640809,,HOUSTON,Star Stop 5,29.89159,-10608809.8115138,240196,,HARRIS
Grocery Store,3844,77063,1561004.0,TX,-95.534393,9532 RICHMOND AVE,,3468795.74069402,Ste A,HOUSTON,Latins Good Grocery Store Llc,29.729258,-10634839.9820045,240262,,HARRIS
Grocery Store,2486,77071,801467.0,TX,-95.529266,8621 W AIRPORT BLVD,,3457632.20631391,Ste D,HOUSTON,SUPERMERCADO POPULAR,29.642136,-10634269.2469752,240267,,HARRIS
